,SMP000,SMP001,SMP002,SMP003,SMP004,SMP005,SMP006,SMP007,SMP008,SMP009,SMP010,SMP011,SMP012,SMP013,SMP014,SMP015,SMP016,SMP017,SMP018,SMP019,SMP020,SMP021,SMP022,SMP023,SMP024,SMP025,SMP026,SMP027,SMP028,SMP029,SMP030,SMP031,SMP032,SMP033,SMP034,SMP035,SMP036,SMP037,SMP038,SMP039
GENE0083,8.9968236822764,17.174453713801206,21.81848903048489,29.648598570033432,31.659895301091954,23.149032814489303,26.913385516258014,20.74008707474359,14.340305742645757,17.62587167969546,20.277169405588044,19.740263352807887,7.824137821331796,16.465352629856117,20.658003573010763,17.449569957006684,17.753596271494796,25.635950567695048,11.710916095853634,8.899355808262849,16.87638157606683,29.43125493683264,46.70151100614165,29.697537192156997,9.639489203844992,17.88238911652654,22.835519362949473,21.950623804610405,26.30219186199764,12.698393974530948,20.748449972693763,24.783086260841,30.351182433124034,13.425299062640715,16.90182435965992,5.197050015841394,14.720911239044716,15.452836110414,12.063782061594353,21.819543851370746
GENE0084,19.531475334125837,6.490847198205218,22.37074290099504,12.627007022494656,25.606455293355623,10.58115275067912,20.38915759800915,17.433930490211573,23.372285555768112,21.377706759427646,17.679714563650577,9.317215733063433,9.596476676749331,15.000094940575664,20.00255585292,14.818494461289404,27.456583226112087,17.468330231658566,12.397485101054135,17.478155665016708,22.486832555755832,23.628234153867673,51.37694679901599,14.375786956691456,19.3609987569807,24.855075406781168,19.85167765922913,15.63779791617554,9.256920295192279,15.558120492336649,11.74172566310631,8.471407413975255,13.492858954576947,11.898997342284353,26.893732654658354,27.127444258332496,12.782286626544826,17.635002134371657,7.931789473919876,15.686963622431158
GENE0085,24.52004509926461,30.340059796760347,14.062004716077418,33.98527798026027,9.413586699305036,10.763772532856391,28.640761568532056,46.31938770074907,25.705783206893017,19.684446511591045,6.702014325029463,7.306588475278011,21.428134791741286,16.79310969729808,11.554585936277222,20.754566409956634,21.275702284330677,32.20777665029837,21.505337099337403,37.12153220599167,20.16597976954717,18.96001906939848,34.19762144039858,12.314526231442889,82.04137774447554,24.230901475866307,24.29850015484635,26.11599565591484,51.34503476137585,29.852055720814935,9.002227173983357,40.517549141015785,16.937866051066838,21.191020622693543,10.594902761571566,26.13044237234849,14.502381175821363,21.11713548082709,17.425776138512123,52.58896994378208
GENE0086,54.116014033995064,20.558132096195482,20.73843735966534,16.664463480053875,34.9180241000212,17.039600304771454,16.270137342909422,32.76288866983707,15.3459324560525,19.709928287485354,9.109743994127877,28.562514392851885,53.0075030010921,28.806835029571918,41.71661888292135,13.15693415632183,22.60479701405894,12.533687731974641,17.923581126130586,29.550649954201276,21.134574610263783,9.91133933143958,10.40707066975814,10.068563390652857,25.68035480113252,56.370573045386244,39.69515428774001,7.783510055768564,40.87579052268352,32.07895502734886,9.275254312319632,17.260129553864456,34.73546481309228,26.448957815496225,10.437994578345402,27.258654796617975,6.898125458136881,17.967937365912682,35.480327384647175,20.2711178670353
GENE0087,15.650943849174892,31.333039844281974,32.700027129241974,38.6682885351621,31.098861606517513,34.49061979155254,28.975605279380247,22.93729812206621,21.00487387082679,17.838697964778138,10.955217792195652,12.457766523796757,17.44394782597894,22.66282869294369,41.28116319716197,19.6701328449659,33.17306148283107,34.45512760112064,17.890620858802702,27.04075319644919,17.782876130740636,38.90286689617587,27.602922895671533,11.075750984935828,21.77499571769314,45.78955832291419,18.34550311704541,25.12485298572101,26.38879316946642,11.961444877937003,25.928791043390838,10.004974546782016,14.690307855878345,34.3932898807788,24.007784817647178,17.249119455676514,25.109104529414815,19.491020573851507,20.212257982485706,27.893934488885876
GENE0088,13.961675751983663,20.494738666253472,17.182061485567267,9.090212749489945,12.676781880384622,43.99619810726469,24.345856171687554,10.36262775837021,9.298218401496205,18.990104922328403,43.842044041551674,18.29487438927834,38.60955469127058,23.94992962428348,25.42226154416443,10.29995725624358,32.09696447025514,16.988454756366608,30.924421971596573,13.368684695932886,21.944678521595623,23.950794030192018,18.596685049903627,24.588346139964962,17.580695656942776,14.519174039973922,44.82390950644172,33.936001199922494,13.729785919335528,26.68821688414172,13.855199434939607,11.107912344055215,33.680017895042944,8.56727906766852,31.92623088794235,17.701313461897815,18.069522847270573,24.65243330490357,26.858958252470917,13.287562025098271
GENE0089,28.756470545564778,21.25697908570763,10.718514824627484,18.449970253524295,40.070464138763676,46.446327523122584,28.751048288989164,11.076527790698908,25.66949831927581,30.735872319951962,28.871472349356125,29.739530210207963,24.08601880600635,19.371324046072857,14.8176087218512,7.775923590219919,23.80322042162699,22.043690632378606,26.54358028864315,10.290572176000497,27.729819340466054,56.10767134571346,20.889049313982962,19.475696217206732,23.44134111891444,55.48809606074738,12.039297838878802,22.23357350895737,13.466044420745712,15.279279654202062,19.593636517753605,39.395894911283506,49.42692421634983,25.130219153600418,16.63822299439508,69.85135144407131,16.219638470739266,15.096033735882303,8.269123167429234,40.36833879889083
GENE0090,32.59382313995515,67.28267459419716,10.026567538290161,41.64100603425247,20.802387404498003,30.055633322895908,8.81197356851321,41.847870491702444,29.762772740422623,19.698549086632898,27.73115038080684,13.698034419051153,15.033483657926608,15.931172001508054,7.9536907733369455,30.903802886810606,36.44472783912647,14.144529267389487,23.905331466502293,17.588227086585597,23.668309016775858,14.675968782734877,12.913682677886799,33.989016999752344,19.454233507578678,55.20505225352459,20.556043440364135,12.641195688130217,37.09456408350586,27.533407403996925,28.88829315324426,36.42663870118189,14.492073620188588,18.847369319495577,18.435443414460476,10.53419604463102,17.605386826835268,39.18091354806494,22.61625853640915,10.246839699849307
GENE0091,9.226504759335667,46.172668373232064,19.198660190852294,14.531154012133472,17.514062287801732,9.595997868382087,40.91707979407739,16.50186708558609,39.793387842152,20.611019443653603,41.04897997705952,22.836205785703598,30.772342981633724,28.776138604278536,27.43022569980922,23.9021219279186,17.878066779398825,52.33772057377946,12.762759387191531,20.12884419917766,20.235590046551856,24.56248740047925,16.204089960195912,23.50876082626716,18.459491956848684,9.106821438027291,20.181697778550273,11.585071544553688,8.438521527325722,21.508251675124757,25.634565894795177,26.136923839077237,26.671227256711784,7.642352613873936,10.170501657647831,53.880073646718884,11.898301037435534,27.260002434316966,14.246783887927066,20.901822782338932
GENE0092,14.634370397101,26.596259279540483,21.507184856029617,16.05234770249735,11.880684619280556,22.963065991382887,10.9532980257331,24.871946483073835,74.68225057881062,39.45201114674041,28.765419199191456,19.24394279329649,7.618836642828387,10.369375535416733,38.14506639177985,13.5328756707787,14.159332550889037,18.488977841127483,11.810357144139664,10.876621102089388,19.584980346295776,12.86146038548361,13.866705930347623,13.590954850138115,26.08029652760277,17.884548982496263,18.369910296313353,27.071268124616665,18.708541717063053,17.476779528811736,25.412093373536404,28.05309379977775,18.661512544361177,20.911597049056844,13.586883585603772,13.061362941790414,29.505413381939224,25.090041922764986,25.220299834077906,23.113738346598034
GENE0093,20.554946917965726,28.451644026170264,32.058244228638635,31.677732922485376,19.098523760263724,40.18510340778115,22.516093965416864,27.555112671184247,23.127998628588156,22.725857059506257,13.903269174243086,28.521991439346536,83.3165490454745,16.653201206572124,20.811325999401344,16.06908705832978,15.736613214477307,43.476681594176405,14.34662167488539,15.846676017040751,9.081629057450456,13.752135728073602,8.548878062030568,27.54724001415225,81.4385388261112,16.720919550349365,8.72874003462551,31.50038702345086,13.96476708163153,38.462104785558395,17.443820783436536,14.644900050836247,18.375554511260923,29.33814013043186,17.926672447113432,15.668270005830015,18.184765780010633,10.634170067385156,24.49614605126219,8.220546598930309
GENE0094,16.08583824539196,29.36174405544202,23.371659163331106,26.98173853156369,19.44280665057103,36.04878249532255,31.891821524723678,25.105087180707493,31.937245161894555,29.23047347367314,16.123345347797212,10.257924657187568,24.783573204527553,26.39156932538314,34.6478611192086,12.576617833693328,12.765988300318101,25.278396385629858,19.383389841199477,7.823399624782636,24.22909253198284,7.954903591678171,12.520555379377598,39.48183475185307,50.02082951125137,10.937221798166307,17.035582269329595,20.518178751005916,48.94090078697991,15.69850564673861,15.824478107276578,43.56973592747789,16.65325051737196,28.820901040024534,9.59678855938547,18.437444574262717,8.760049720924345,11.849469628870219,30.557210405098356,19.59054994799798
GENE0095,17.12342021584786,13.813207338715609,17.98740810508087,23.349056665873274,32.83378787198402,5.405552456312541,13.251614749166842,21.748572454275884,19.116817442544434,24.57397905848803,22.96038048736212,17.245755728923115,15.43400824131062,17.765337994052008,35.672182198280076,13.929320869928487,19.464584570054665,22.013834728270204,43.8237305891291,17.285117495329533,32.440360045716254,37.188132874407984,19.455365000004917,18.077001780022417,17.038460379032408,17.67389041770262,30.78784380106027,22.544812353215843,22.59310688316323,11.443115065373279,12.382138137028909,58.65796739812281,18.376765780055404,13.634645302540992,41.08115837925644,23.124768541721853,26.818111417618717,18.74592625403603,17.127124840209,18.45262826542081
GENE0096,10.060641347244465,19.2216316886522,23.2898242688806,50.664811527644716,20.968043330028916,6.252062935047042,19.163497231136898,79.0240365688294,30.975083322159357,13.390634277799482,26.992343648451246,13.85981003327801,10.207229464158036,16.87469763012025,21.026072591671042,7.876804086181668,11.306981363564388,20.189603255587418,16.377581402627428,24.468966362990386,10.942626345710163,28.704585234607173,11.113053978932522,45.66659879731895,8.517482856486051,11.631568972793376,24.74653307724702,46.1601386440289,23.512248968509976,26.613775564276462,20.26243037360519,12.022751017665517,15.719953451250724,10.957729964162278,10.597784990391515,24.553992287619888,11.454824660236133,23.565340351422613,10.476017780343085,23.293899681761225
GENE0097,15.731400007890606,40.58131612925669,23.614464995045328,37.258922505698315,13.765653896980321,20.65735995355009,12.298243175807551,16.333159697615756,17.618471850538867,13.972217443901899,10.938061314799683,9.90699762413109,6.234671817031527,11.844063460427735,27.48792860094945,9.031791427750926,10.134430398291528,49.17814343242529,14.610668412756398,23.582926682988678,27.692415672071,27.973651936608302,9.382468406069442,17.894084082758823,8.94313648800539,68.24873707205883,9.048168558376034,11.894544987009866,11.93767747341474,9.50359132745637,39.49985317763513,67.4390313559955,15.833460285053036,10.37904040131843,6.5635869891076215,17.777713828405542,17.146898099498088,14.502947966836377,22.436467017874197,24.47339407639739
GENE0098,23.60696106614001,17.148960576925123,11.578953366629374,28.019944184061398,20.21160369267101,31.317553730889422,29.815779736877456,9.8662413516039,9.804965061149675,13.766383480034165,11.844543481696766,29.30112432014639,23.942493190282818,34.799116443122244,24.489474394926816,22.294160672751506,36.59328999654954,25.40290836090749,20.78123636465187,42.107527154080245,21.276229030911704,17.25030281025608,13.211509356158292,28.54588319900263,37.28254560645872,19.58387060802624,38.62724327659677,7.500671006054423,19.536281227192386,19.68688236087653,13.964282418521472,66.15037232169044,19.43165978666234,16.381204560248037,20.347968048704935,7.3786679721046955,13.736630685506258,32.839103484784935,14.665933018507122,13.270750708527467
GENE0099,38.65835097265172,39.2568990389711,26.010368216292825,15.997641945634372,17.81898509791524,13.43583000158126,12.214373823553881,11.914924283931438,14.746013817597394,11.972825074824971,9.190289529636724,22.414349016650174,22.585266986545378,47.01169399723409,14.379891625966156,23.290610460219654,23.4848677835432,17.691445531344684,29.141602557795498,29.595271247783607,23.658099919187876,17.67551144578149,16.797581970497713,10.13630010690026,13.42395920407365,14.716896243561038,11.450279254993973,25.027168713984267,36.536579414798794,12.75557950140617,23.14365631874554,11.976476452096298,17.245287444497723,14.22264212285933,27.138349121203017,14.304954032055518,33.30908580786127,17.763390274292643,14.515225676997142,10.733260399992568
GENE0100,22.796391483057015,31.425171161026906,23.02684313584267,61.52329190083507,41.054223865618226,17.222834966351403,17.132654854833405,25.40251944218619,13.210215209204128,35.986510261199854,24.066004931263993,22.83351597399711,28.317410680874985,47.53255960973402,21.87791490341254,18.98178460973477,42.706870616617365,32.582495880686984,17.107382231753046,20.137690820358568,22.146743336176726,24.06856115062306,10.19298842426667,9.288319992935431,12.88810752663195,12.399185419710248,14.557233138499242,27.58729445905269,18.458692944678624,22.15797113715453,10.890036569051663,15.945535730345544,26.940448821180695,27.044299104507033,13.981193231343225,21.776495350417715,60.30553718160044,19.909580247789645,14.202336977250113,18.414139218712712
GENE0101,21.032914203843713,18.623343294058934,19.773104380421103,9.759845804018276,12.4122608517305,18.640420750683486,18.49251424864125,15.133417265920297,18.384229541398344,20.70773760370797,31.334092695226275,19.113485487537616,24.521532341447685,15.320623306429018,26.73698630779399,24.2366305737482,30.966578239563344,28.695210612371646,26.96036464715474,19.121078169872643,22.70237656548971,34.18388944515877,14.497304205772917,14.669875576873899,21.992812577895823,24.720672703221755,13.302430333388441,19.348573934671684,19.163369397199126,6.6350084557429,17.996962710822512,18.566169556589195,18.538571890082956,40.77043299835046,10.936445665558988,13.298998270686827,5.44066937862962,15.792603016743518,16.480505918314922,15.564791553970972
GENE0102,34.9472111383946,30.886177729911292,20.88285238442136,16.688059659233573,33.55194497120417,19.88809019852378,13.341306584293358,8.51539465506876,16.10843025144001,29.29221580630906,62.694225416150346,20.713904155053388,13.698991848694611,11.106354209733714,26.469084998573024,8.311931177015856,26.447788671373917,30.23063466556307,24.98160431505218,17.99635367979554,26.641504699029603,21.87772914911699,13.611813822204615,50.663521834075986,16.84679296496265,29.603013104637917,5.993603748305773,38.02468071473571,41.86214141602497,20.387396546262494,26.55944736547218,26.556049923915964,14.564808104013553,26.4052050768336,13.405764017974372,14.814723808778545,35.28548083738237,32.69848823046017,14.108990932304982,13.91840170470264
GENE0103,14.544336862372452,28.971708453324045,12.182586664898905,24.007260838187836,29.178245232417215,19.218575299409498,33.28250383109982,17.250565322429193,18.048673639505537,12.321884196437507,33.40109466377481,13.691014976031017,23.924090185879923,19.381945073906266,11.865184841011958,14.812159452585906,40.102397458500086,22.216355932335116,12.126884280375734,23.39831809911729,18.670467253385493,112.95880572283717,23.163133017994188,16.604729700000807,40.85437680490699,8.000323003910477,21.05546356412455,54.44626474713175,18.95182736632914,8.44309947591574,16.478244863272987,41.565023006087024,24.240742651268974,13.204688359004251,14.258861832535121,15.18259740569844,24.06116047740554,39.21651921086796,33.994933758126955,25.229301855231743
GENE0104,10.320968679811518,10.340143457358938,26.222714756684255,10.249864141754012,17.943294675556803,23.384542404815008,11.37255506414787,12.035598895582762,19.162197685551437,25.837453977101088,34.14989069251615,27.20842634400415,20.83904306190298,13.830864091437574,11.758148646724093,15.55778965805294,24.654705936987632,23.767327735272673,7.029032044888106,13.560504486864472,36.68081167923592,20.89704003668652,9.889717128424726,65.22941978114812,19.79697471475765,24.34111703928028,24.526701421322525,16.713257502736553,13.96023818413278,58.02288446867852,33.16857643551025,30.294573393581715,26.793105470563972,12.162303666081488,38.04482599176154,13.17648327975597,23.14186694825776,8.8490052119077,7.2396334356171455,23.550465843957664
GENE0105,13.402622093082392,7.429185386928888,26.319358984638203,57.97665244925002,40.236724738080774,17.66068631963509,20.174565015397217,31.307357330040954,35.20063104708823,16.915530096572144,20.43172536659096,23.34323926882889,26.49452638477146,18.792573759295554,18.915040088127196,40.04148993334453,36.77287022776448,25.500684290299702,47.44421192544068,16.556472597770178,45.21761504545609,26.344452506705423,103.08079117534454,11.064690882583015,14.229643710725997,24.764196340747926,24.498625807541277,53.2538174960989,14.37963052585108,31.577955277602186,35.917746410636475,28.569048631058976,12.422406639592472,40.60452049403036,37.138808186612,27.107007123202145,22.246258643168535,22.489623049415158,19.310173934447587,27.67121123448124
GENE0106,20.40066353348615,13.141005238820728,11.890076891493598,13.790526531125368,22.444960699755846,19.81664184261567,22.36890660667619,25.800827544285088,14.67784974088963,41.79723061777829,17.56915111325886,16.17208338030937,25.56420468865353,8.018448095180537,13.5276099060242,32.80353878463645,8.425720867355114,35.12057350373468,42.75851185058779,16.69772247013024,23.240730949687048,35.147150300057156,15.904552770048204,30.99691738239307,14.359699000532123,15.81879600134169,13.468205611312495,23.83901679669709,35.83713069909172,18.31908722316022,10.637392839899812,11.688980832755394,24.466374627741466,50.504286137879525,24.45567999701289,16.55274128519251,29.461725593164346,17.81873946070753,16.624165525344146,12.438175930170418
GENE0107,40.61853226225736,5.642888282488207,29.932043638538826,15.928779923091005,16.359841359478498,46.81284251808554,14.05438510075665,14.295794784232365,18.817793416295572,24.70297527620436,16.104071188148218,9.143749533172805,13.028651704806455,38.11724972010966,20.850718218203326,25.167252409153225,17.624489723366374,14.443596274149735,46.46896753361263,18.281764204724087,16.091884236964404,34.74623369216523,13.996675268157258,14.919011334151968,20.18870605797898,20.088249699184633,22.869534964247954,57.15886776513207,23.762866310354315,6.116395904904841,23.64494787749096,20.469582366551055,20.52666991701295,22.71382238240759,19.799582589949626,19.564054990474474,27.290048307849588,15.316943001265388,12.505353494470866,91.09388940327071
GENE0108,14.042258930047431,21.116853299357686,9.508345384985045,21.289930352440596,12.59609977855811,16.099102556025223,33.87009029943307,25.431912528834594,26.687752766477498,8.284593464407568,50.32226306821078,11.068014195874413,43.13265673831414,33.47409757348127,26.80708909189633,13.098629541027426,21.667098729922987,15.87172611727461,20.37930215913323,17.726556288560328,7.247776605391912,35.19457936708487,19.287291773969127,15.761965643880671,15.177838698231438,24.028239589079227,12.847147867293844,6.503966494843918,24.62014232488497,26.03785651807979,18.177491313322175,11.314086727618738,20.998852018524413,9.657490345256308,12.01774973670239,13.799757668397422,30.629681896883337,16.754963199228865,16.05574603811883,53.37520208650359
GENE0109,23.95629787535885,23.79551827655214,16.695673723623543,14.906750531852136,6.731491777843106,32.601890124197105,25.132324665754833,18.364455010580897,18.753617161335193,29.02252147376944,9.231716154469673,14.955204019613062,11.379899172002833,48.703682402453765,31.119286321287788,6.676899141716082,9.422676584212425,18.799441525819844,15.8596776925024,10.358515095015397,53.11084362670289,23.482840360281543,25.467628151495333,14.210661963754198,28.821944926191968,16.606324545341387,17.432362859641074,27.262195980788018,8.895105818680925,44.6348047354322,22.003347642751848,38.109824294419376,11.731647700080138,12.659620474965465,11.235179576763207,22.763282844942697,20.759244197409856,15.923469504699408,12.097095755145993,10.662168959216734
GENE0110,19.604478788797973,15.914117529308172,14.256265635840276,43.534108881855076,19.27554436171722,37.902666543566674,15.384706147531604,22.70052704136999,19.536060063592394,8.595070534350072,41.02448785348856,18.773066252691542,29.171993135668583,13.79057846076595,18.4964312710838,13.02113517550128,37.262939043428325,23.469569654796107,24.13171048438757,39.610414398765975,35.80797551879481,29.44933319978149,9.866412640954499,14.184650655850108,12.15883337031541,28.897839854706042,21.874596161288448,10.02161021839794,18.276715881163838,9.5157072894862,19.558730428174794,8.778571964500399,26.164767312239423,24.263697736275393,52.14218148771837,30.68999312903231,16.257313549127282,30.236053796160157,9.985839700512257,12.413240660930065
GENE0111,23.725994609421225,6.826930571059441,19.715785465257813,12.059688405484914,21.129148392557052,11.718066791076842,24.83177464383814,20.28057865974069,40.45470521280582,20.153284287588225,13.676494064574664,17.753045383147235,10.256193853701452,24.607927013505844,26.97539416194223,69.03392278476593,14.718158516559946,17.56841545008258,15.061182488482892,22.332808949311207,24.308966334321692,19.556595158160317,34.57610921441507,14.753941215172139,32.887315093147365,26.291585021368842,19.965085840407642,17.15915206918743,67.58147313027102,13.349723521462044,23.311961279531182,13.803062183172578,49.0485377578758,31.293586249731835,14.308089270503942,25.953266975972205,22.847640706169305,15.513143293163656,29.34382430450069,24.40169740241213
GENE0112,22.372876551765398,19.6689282498037,24.91642554170378,22.526532365968155,20.687851967194074,14.577686562465075,46.846819540954996,11.879212553066269,24.87387633196126,17.113705416744796,48.41325475113169,12.784822579246493,13.90666705126071,12.367733800513875,23.611467982696816,10.109490844744508,15.811472001651474,6.8470444264512595,22.651151218562976,15.640951496235651,9.544562570847557,34.56372430162579,10.445450772047213,29.918345227643886,14.146674630229697,44.73631952070082,29.217716930163103,12.13357088919809,12.698180606799777,27.187643924569365,17.616059095870582,18.454878382086473,37.944305158666886,13.813626925480696,21.02362669666116,32.37264890948174,30.10101054734607,18.544878628900612,17.38394466020221,8.419852150184306
GENE0113,11.84466438919567,23.551266855100884,18.74747179132303,20.852285098359474,33.77182263025196,11.093268084579336,17.848328259034083,22.07300749481192,14.124629282660761,41.088922390600864,31.635926862379048,23.221223430746292,49.26017226113706,9.492977931603624,20.00809335498159,24.123066150975166,12.714238111150962,23.344403367459083,11.550269304536446,28.368479701411847,34.087044454037986,23.01547234848055,7.953412584446706,12.386451315679412,26.638432440213457,20.299562249601266,5.222617385911981,37.39044505376592,21.505920151780686,13.335940288880277,33.032033368928154,14.313884260758211,14.235999623457046,24.026955009421272,48.936289099125666,45.231492863251574,24.043285044861314,25.309829281288057,29.837006920811817,10.71353786004046
GENE0114,27.717782329443256,13.914942544393183,23.552666315567443,17.926251203479662,25.805926208556947,21.307342518744015,4.320991391019089,21.96490288031648,27.690142298355244,25.10241795004668,19.081266207518727,45.65352609306496,23.469144644346624,24.999020649891843,33.860391773311655,24.07795038337044,12.819803493986845,5.934787916852602,15.822603975109853,29.38465980817886,16.83486164511865,29.981759681763467,21.63611886744941,38.24577264695813,17.329177584716593,25.376090537451287,25.8663405869678,42.55515232107244,8.556415451908457,15.971339947139437,30.699858722028864,43.50814839114914,22.64718940887335,17.35096141436375,29.328483717728027,31.01129018249155,16.77968889542987,23.692384232249367,36.243629618881094,51.68819901889496
GENE0115,29.11642592249262,20.533741262060115,19.549748306116285,26.541200954016777,18.956816540744892,22.083268702422718,11.835007394138872,38.418095986757564,11.357832981502037,16.182721836667266,21.0899501419328,54.3526537783821,16.259193580162815,14.396600366070626,15.250183584870177,46.0371456062761,4.922549086015986,12.165827463342287,78.7000943736667,26.989314724931976,11.553720719755987,19.668945254263914,20.774520981647555,30.6631811249673,50.38789670073657,24.39250323541263,15.334510068796682,29.771221965135823,14.166409746669084,11.98111011006205,8.331517096465797,9.183751697133733,12.829887652163292,11.14627226669206,23.49102101542752,11.026473763443336,4.17104602212033,11.917931476231551,15.8642821425083,14.839243451225006
GENE0116,42.93822005383005,14.779317251236726,31.201361497371337,19.89580091482489,19.665142203633934,13.227656876167982,19.503787436242867,13.700768642487459,21.86773268926903,17.847709553969118,12.52449132540634,32.98151225733779,24.863981745491333,16.054170064446467,21.60114934125205,19.26112352401916,13.016327505574608,20.806139564242333,14.724225383164095,12.52257583574223,8.922858321273251,16.788536851207407,26.668559634813285,14.191885013239396,70.83507914028293,31.275743430391127,38.558056493409296,29.89291530612168,50.7256899538368,13.551523931399926,5.58246986819432,16.0697270706291,26.552111873266725,21.666309270287698,23.05162591309251,38.879028857484876,24.313427924998376,29.947817899555588,12.556250998127904,11.615067241399647
GENE0117,45.01775473002599,21.124864680660913,14.707909470154549,14.721407887030493,14.518714017417606,14.090777276090312,10.57429545104462,9.485741713342703,18.219597694834224,14.932455489501434,34.93816003871828,23.255422406665563,22.934878719808015,13.852140871159667,18.906122135174034,24.058793211202396,28.73448213952622,19.164394163838466,34.4518221845632,20.165932171429198,29.857126625291922,15.722202663135143,8.114931962089369,22.969781264812084,28.865930710943307,26.78049076515629,24.806192776251454,16.872861739936265,13.41839966291364,26.466085860369827,24.859095659781133,15.173499534259594,34.97774823517437,12.91729670013315,15.002821907939571,45.52276844456,31.009418126209333,16.793557774343135,23.18928584142186,21.701819875534337
GENE0118,5.089568574354532,12.765714535382006,19.58133254937821,16.805299140792215,22.726946305783564,35.330307199321226,17.10262751705778,11.836318006825543,23.627843578681066,17.05917757688696,18.577817279278026,17.359035352282625,61.61583505005681,6.5511975795101485,16.5408494969971,20.048523039537653,13.591284664918602,31.4976492500445,30.163387044169717,19.611628688866794,17.543142316078992,18.992071125493474,19.06028161262814,19.313676771179388,18.283526245246925,22.787785239563323,29.271256638130364,10.85765027724229,11.877763639532438,8.379103980910557,30.97556600092597,22.763574450446168,25.85835495866786,9.8281516094633,49.03204487688403,14.81402764793062,21.847858411965312,30.79007292320786,12.262062202358889,15.284478261556995
GENE0119,21.96797887283145,83.82543969513682,23.349191807701253,44.843586317084906,36.70219536921126,24.14325435357257,12.248483264530734,34.119763985462285,9.496704362185922,44.7207483056496,22.198010197304928,5.3381984458061025,16.941173360262226,27.853925569492148,17.840801682108232,28.71739123150778,13.131158482501155,10.454252292724203,19.38069172356755,20.405058456066307,16.874571173059156,37.101061212733164,13.12995567471483,23.49018803809347,20.779875318519043,9.22246194290903,10.386271729809787,20.20551340736703,54.08733199326164,26.833065274851034,8.475524908270621,4.240817119079169,28.977706602239156,19.14216050179064,35.53908173036243,12.931174703264675,23.92936220242456,30.66392037905498,16.058979778799436,16.231555449930614
GENE0120,20.34085480501285,26.346572043011463,19.942098460626365,32.68767739732866,15.94319998930978,10.337751585957793,53.97320307562952,14.845297252027287,15.116380514625368,19.435442640269763,20.771680712820555,16.55450348585715,19.911213221939892,19.690157355919528,21.920223616499108,6.179616845925152,51.441135477207375,18.659508274679393,26.851221401217227,10.083993141947692,15.871100382011063,14.351322049395955,41.88224048295929,14.98565179893944,29.34258851113638,14.50929928211371,16.017638642345567,17.764905631267883,38.1651411406983,7.807413027353532,10.403769811719936,7.586326006922127,11.660988334120798,13.385874034658176,8.959902748400765,13.914425763660558,7.334892527915124,12.073411500318521,36.60592819950003,24.576581921725314
GENE0121,22.059290170496038,12.16558083939376,9.318088587420803,11.363676110625523,19.6562447449274,31.003136905425627,31.53770167035756,27.530822115534242,13.890728010642672,20.333604595977523,17.1042801777651,18.16333711722336,55.62117357625375,8.32280952811255,17.861750662102192,36.81386180004499,9.65092969810855,14.557790608999507,15.417153469875867,17.963737435559235,9.043275295162099,27.04881049906453,28.026308021685168,25.89856760912059,12.998229590670832,20.973408960618386,12.810688739284908,17.00830356174217,58.952613700632256,21.06994650295929,11.09213958541125,21.98076318866486,10.217501026981921,11.028632039197742,11.934560468715999,16.084326265112043,32.08807602705,26.821373786557242,26.08857982885233,11.594579648255083
GENE0122,15.322813898485801,23.01164871162718,14.670519549463657,17.47579498605686,25.045128717991123,16.87129503884043,22.48907857163568,44.53895626991159,18.4316740512654,36.22208098586328,26.567403543916452,9.644415115024925,11.575971014184393,13.239463896193994,13.099611084150409,19.198941109127148,27.31188687362511,37.62163215952287,23.43164699576218,16.07331143967574,7.091375860354911,20.807110675977906,20.3460155540334,22.009284273534035,57.57682533750297,37.34870627509292,29.741115809016726,12.415695458168745,15.54132531489238,19.155266608484357,13.630316114529082,25.796330741521132,24.009616188204063,11.656291806714181,36.54002936349008,21.13975026328898,8.460975096661214,19.57647461974903,23.117807961637837,32.6680057241476
GENE0123,16.966856075927144,30.385609776439537,22.055698268564527,10.406937962241763,9.898830444659433,35.20823256953177,36.52482218044714,23.604907024906154,42.42990246948648,34.06617391018156,28.27037296954169,12.734874525232348,47.737362657717156,26.26272716984837,16.561498147248948,14.380383160987645,22.837225244896178,8.709988387107247,28.49807775128024,12.46861382407415,24.174637693749528,15.474443107330858,17.598094755177588,13.756962555403804,18.529893343708437,51.6603092036405,40.14628120346462,23.980463487481778,19.833112060692986,30.63369648302001,35.33893028012334,13.264493569298645,19.32269991519403,8.07700297844115,35.21777952163631,56.40242357960844,20.906106896853974,6.941340680907488,27.233429878140317,12.780945345696413
GENE0124,14.415806514097033,27.47532131117362,22.811779852991005,15.735913943889969,14.515211720564766,21.389882451922418,16.367001820338977,11.534948572156654,17.00858827711567,23.802635542529252,18.374213961715213,9.907040845506035,32.93488105859483,5.106908758452524,16.067802461041452,14.730214208877989,21.63017734446413,26.597863789607498,35.282334660400075,14.066520809453765,26.931353585454843,22.151588155440997,8.53546906373139,51.94939791191503,9.782669838171149,24.77285844094778,24.40968481264557,23.05351819915934,15.685105360836632,30.37519512687897,9.205639294199802,19.435195154789096,15.150941295232071,14.31561685260097,24.887704684015294,34.42349313868122,16.91789807273632,29.67605658137228,20.5913345157904,12.853728120619005
