,SAMPLE_000,SAMPLE_001,SAMPLE_002,SAMPLE_003,SAMPLE_004,SAMPLE_005,SAMPLE_006,SAMPLE_007,SAMPLE_008,SAMPLE_009,SAMPLE_010,SAMPLE_011,SAMPLE_012,SAMPLE_013,SAMPLE_014,SAMPLE_015,SAMPLE_016,SAMPLE_017,SAMPLE_018,SAMPLE_019,SAMPLE_020,SAMPLE_021,SAMPLE_022,SAMPLE_023,SAMPLE_024,SAMPLE_025,SAMPLE_026,SAMPLE_027,SAMPLE_028,SAMPLE_029,SAMPLE_030,SAMPLE_031,SAMPLE_032,SAMPLE_033,SAMPLE_034,SAMPLE_035,SAMPLE_036,SAMPLE_037,SAMPLE_038,SAMPLE_039,SAMPLE_040,SAMPLE_041,SAMPLE_042,SAMPLE_043,SAMPLE_044,SAMPLE_045,SAMPLE_046,SAMPLE_047,SAMPLE_048,SAMPLE_049
GENE_00863,267.9407782108286,447.0763896600932,416.33795074493054,122.81653609004591,21.12410012366604,27484.393854531198,0.0,248.47718179923962,309.06027625436286,44.139588543426676,54.70089475684524,2514.2339171601798,29.233139391264736,292.3985260192119,768.903749655307,83.51053719113794,106.21763320654304,868.7612007152323,97.37398221346416,2.011421037563553,2594.1772311824507,18.21612217633897,197.19863386307654,9.186190915188842,46.13165109079156,61.9934173245159,210.2594382765777,25.680590190845997,7829.620104227087,155.8765411737082,864.4415039264596,145.80807212657592,1090.6576908014424,2.222649518548276,36.252523697422646,52.269245342683206,51.43037760786608,0.0,480.2611150732083,127.98294794239835,134.47889116489995,19555.724270987088,284.06039909022286,1.7325346676766997,692.4422200074672,454.3784495635879,1508.2266313068237,491.17302382095096,24.300350288089128,880.0767388146805
GENE_00864,193.06266938034767,1282.711615122138,3498.889915583603,124.04822622663126,912.3255316643688,1251.0142427604421,217.4355907330744,7947.267175226675,1281.1195887162519,49.08860417524557,0.0,,7365.6440861819065,547.9127811441177,0.0,1982.3367596498163,102.0532176505189,0.0,0.0,74.2966913668281,,262.5240782896037,654.6762981073658,45.04908819904254,1985.4557866063087,140.6257191833451,,121.3835998521735,11.214318508766096,89.92237147563418,442.45183036161546,6.747874194439589,1145.203979313759,86.77539309128484,0.0,1.7022845586453836,232.7521425102899,18.42495941731438,73.485144493662,0.0,25.43781569336592,107.00583550996178,86.18491421304424,870.4938558299166,3.539047953728575,133.92251802193428,121.7335637844891,59.4054440334442,23.893064437820385,1345.2755815038604
GENE_00865,9445.762285612966,5.102711018080552,24.767303477983344,21.097895101089506,89.55481983232397,1938.33706028052,0.0,115.60615591928881,162.49048981475815,83.08540416563824,688.9633058747271,0.0,513.1099672043316,1.9441245547039638,161.44683075165028,108.29109787530042,1141.9602448465841,253.68857831952624,478.84235880741005,0.0,,1854.784530575059,6.073357592880549,11.769557352097747,722.5609287143358,105.1318640719064,1161.453333088949,240.72172261136367,593.320916832383,33.29892920717844,292.8286670990795,294.49552068649376,37.420249960280785,1100.3537010938173,3.3513281178721392,224.84562895259603,11.15452584570975,19.209341871091684,1066.3253628531625,16.4471190296616,15.11551939832818,473.7332565613625,16.093763423680336,1137.3076683742163,538.7277622809021,31.334266506018878,1054.42551746134,3.073637451811517,381.83277956303425,12.274659715055877
GENE_00866,49.63284351857484,0.0,1833.6178181947064,51.86753637042925,120.78508539049943,0.0,19.805730488282087,18.00499316276603,262.09532228308495,134.08496961403668,0.0,87.10590895911353,92.93811623560624,653.7712294476412,67.15721921847263,7.9412509338758,769.965405425162,36.48749377755021,161.5839348506626,40.37553757652243,20.211427683318924,3.1702427281615813,278.5459169980626,,1896.833432555729,1169.149905348367,24.07070632439129,3556.4062019707903,9150.816468954814,85.91574077855589,337.62671140026106,194.9102642005322,3063.2507347624564,9.15898450732548,94.18499259377252,933.3644219021942,755.2642971114893,136.23531440585592,2403.3578578599268,0.0,186.30784137506166,598.2962590304816,131.39517115157685,164.1077350252472,,52407.552228505316,0.0,638.0961012607088,6751.0120020041895,10.11844779656029
GENE_00867,457.09282681169555,141.0145068924266,4875.610399129235,21.848125754918247,29.905065650223637,121.84150159481631,,53.73057079573696,7780.6566316043545,173.57725456553268,28.026948700776835,61.713571519052344,302.5723694195939,264.3496179323827,42.43654354411048,5.188652269790479,121.68756886001091,0.0,36.976291082772235,1740.7945049619423,424.83173360978805,176.29770957958868,65.43876257754215,4309.575191857125,13.377734041366761,0.0,60.055181469465516,269.86483614267064,556.5570386264483,10.245624762932401,37.74224222834869,363.3217430389352,39.24039839438372,66.4498698587835,0.0,20.90835915588841,258.5845307747611,505.28350787026125,160.25616359487898,0.0,633.2371674735116,136.75028639689856,78.03445308133205,4961.376390019822,39.53102444018765,86.1125264924171,65.38982133348324,328.85166391428504,13498.213050372162,243.06901608295766
GENE_00868,82.9170504410495,230.28829483110212,11.430344502340072,0.0,4770.2663108649085,593.4594156747763,1851.818625322521,1198.3269380141026,38.259411515646896,0.0,0.0,0.0,0.0,5.131374768503837,1025.6882566359993,39.61957401206229,1904.090964941897,2.0406205311727756,132.28681858663478,13.875211707691992,81.85473889418908,3493.593232580437,5685.038972610823,440.47190561525605,6.506161217404549,13.284928915339664,204.4063499761575,29.612074218412157,553.3247477924164,4238.014894640174,0.0,0.0,14.001012391641739,0.0,164.7542483554685,0.0,893.7003809013979,325.68909376356385,131.9696136698762,161.06867341145806,176.0951075612714,0.0,0.0,13.381306855923885,197.266241719462,0.0,424.2011863829439,171.3940618867949,152.90684795962585,1063.1031540490442
GENE_00869,0.0,5087.717422396939,1.8703530458277948,2691.0255911083404,220.9110793651154,51.83155456829889,7.7897871223446336,44.57205137981205,106.5625518752191,218.31137668196553,2663.1929716977143,171.2140740242649,280.1693718271163,297.76776023921747,76.78512490792863,100.65234176496962,119.36444417922016,517.4927360313347,23.812931399780734,53.67417887016447,301.4984044381046,0.0,185.56155216552716,49.636732927302596,0.0,2316.113780665976,0.0,0.0,,68.87952041197381,150.39474333729808,1990.047288437435,105.25230029045596,2034.9266270155179,0.0,8.803467967781838,110.66628645485001,7.533717634294387,78.61604480561634,72.80343935643327,5617.889372284558,3709.8075533169517,176.0548450593309,1673.5675141841336,66.98810189394648,8.546416703971701,426.51737535121725,0.0,22.758549659421526,24.8633487338572
GENE_00870,955.7488724865457,5.034436780948192,445.7346485332857,0.0,446.9688379993707,1053.605235591272,25.399107502848427,14.924687208074696,2740.6064518094677,130.18921301932727,281.14128517207297,902.2603113834484,21.34431894106557,886.5038003855583,525.1416717629315,2761.163410322763,2666.5149155437853,0.0,0.0,159.5670283441443,195.16590198631968,15.266231696506171,93.16492713107537,4.030261501811101,0.0,2079.9216894903575,0.0,185.7675713102969,99.078284097983,,23.64093560719304,763.0608936255695,6.889042910422313,6.579651969568191,905.7067932275309,224.91132275477125,162.33313255828588,224.55511273065557,8268.194339957805,166.01491659924886,266.82181540832374,9100.786073907266,0.0,4687.411952251548,2.194547328057077,14.530351568040826,39.01929095939673,477.2228506307031,5156.332479127912,45.52955046595711
GENE_00871,1061.0414512156563,13160.18836174595,0.0,66.87027646121368,852.0345268591075,295.69092277400154,40.10893669449184,352.51303454978466,58.1416087238642,192.32923467894574,9.522962118163026,4.413373642508015,84.55714546790041,0.0,15.717488442813599,429.7019710818001,163.3671944925391,550.5978817174014,994.0410263775486,2203.174722947558,501.2201826416951,83.09401579852278,0.0,0.0,1076.4574532209872,171.24103567054476,109.82985415889378,44.85886674461551,13.812899401689155,4519.816794434918,0.0,11.731666219753118,115.50603949445758,0.0,60.71068333835547,29.10839633306788,302.9408526500908,553.521594790992,60.86353338488269,44.742455090794316,0.0,15.647471636327042,50.58201477854977,116.66207452280217,650.7100204106662,63.095776197393626,457.86473862325147,1528.5426016733802,53.89964609745431,93513.10678498496
GENE_00872,,301.1107548205028,121.3887865395766,57.50844344902455,,266.01985885714737,9.825027489309909,5.687825913079526,218.6461936779643,228.4831099036784,27.900092781715465,8.446041828789145,0.0,38.241121219278114,84.52737452809413,696.532198781873,134.54566158936117,1466.3711286227808,585.645432653138,0.0,1237.7727068029217,10.90457495377155,59.744901049705796,0.0,3.8578782933200158,81.8112630206422,384.635958578242,3.4768476944667075,32.938406133610684,8038.458754833447,208.6964857828422,,0.0,46.86554136521537,4559.841619675138,20.44924522817407,52.16520279677351,7.504903007147645,82.19624753219699,104.67584925015407,1621.7828175737054,19.42454864584527,390.43324842558826,0.0,3.3702612231493383,34.79238708635446,32.1327642863227,4298.746814939117,442.0635947717789,198.21271001959136
GENE_00873,0.0297030558270909,3.517455322781316,,763.8429495990515,36.22611295795954,0.0,146.6140447977148,224.34127977727698,75.96460845637256,816.4890066948677,0.0,23.454065752158424,14.665992173172985,32.52627280789682,176.2163774498599,0.0,773.6941415105762,,330.0267913738516,253.01790874407817,4324.56844918719,161.46311016060616,520.2816393936142,0.0,113.05832092690427,106.3594577527218,2087.8989120667206,123.90800404190607,73.30740927675373,33.98395617893286,345.5270214031707,53.28868057833168,288.18106419139525,,63.13175947309223,9.10507130778058,18.94521472719975,25.952214844391758,19.92429969631313,368.903704968274,10491.814842605048,53.41116730339267,68.81698854940471,46.10101213774643,0.0,348.1779573579498,143.55886436013367,13.1152682252224,21.423218692874887,210.73199307419512
GENE_00874,237.84888551188908,0.0,575.3135582516928,13.19590055126465,279.2872188853886,249.89319349034014,22.40272311268795,45.388624552684924,608.6965743812913,15.60946810636113,21006.83408083006,462.47114144342675,135.6919624836213,,736.1721226083943,66.8440231821254,72.56106188811489,2780.087013209666,59.260499236007895,199.78137693843323,33.26935837489716,255.4794335057036,486.03946544515543,4406.570382004321,0.0,8.2009630410901,87.0444399651749,0.0,143.89817377647137,421.5661276989837,13767.226449520209,60.16129982194944,1.784597009744966,92.20798213841637,299.18297102182504,21.343313804545943,236.83528649645856,195.38326101026868,0.0,722.4468897294729,125.79045051465773,443.66745785162436,4.0636342372100245,21.65510917932984,74.95825346866688,19.880547080059106,150.38399719462285,74.62782335091505,59.72388480312352,869.231591998982
GENE_00875,186.73397841719012,18.076660675975514,47.24735515121901,712.2879686348232,,,858.4890576018481,72.52327815300265,2787.940259463018,3286.807784587184,4.442433586955912,168.27559575890038,0.0,93.79296440541468,0.0,24.027516190384507,957.5595622830123,15.27043073813062,190.328319750507,10.630925640438873,0.0,167.68867840172183,701.0826726972057,233.28316322244186,95.15937634029534,170.160447681015,3025.001417438492,24.659116706115846,0.9060163879086256,30.761704961451553,0.0,1028.677143425507,0.0,776.5819448821727,158.18783630181406,0.0,,2864.212068489002,215.5203095284319,1364.2221607080446,1200.3011190438804,107.06293479069032,128.0128905660062,69.71354755096206,1932.0839216901368,22.598329033274023,34.95342789277594,85.4141629585595,14.934819108811904,0.0
GENE_00876,1535.865090843567,582.6158152965565,68.25401800289691,788.6909278789052,10183.589501336393,0.0,2711.983629548731,869.4791267493769,87.86862110156471,234.93588175073705,453.62988206965116,35.68666917301607,0.8574601127092017,29.861366902774503,2.1136890735956593,35.226894550294666,5.206082228410299,920.5157419276311,14.872616337999844,470.09409264289707,733.5683819918249,644.0228721624042,3.773656124250868,1495.1853897791239,367.01158928028957,741.3934695464196,5766.107595769097,0.0,13.939056750709971,548.1598172225954,7.335798097629673,130.85224191784923,54.24671298462091,151.4568976822509,7.249377886484106,9.12704375246771,60.418489156565805,95.10236000039055,63.33321038729329,2699.72446298454,346.2926576544703,327.7931992724682,69.08760363938276,9.173659875338078,147.1950282601897,5511.212499530987,,1375.2418072680496,1770.0831008508922,454.4475556705583
GENE_00877,205.22552165937304,18.32192765830293,87.06606981185054,64.1850979297566,0.0,7.810182427103466,45.10441545385095,296.36544872867296,32.43804289567773,21.164855128456722,27.132477055518024,76.61116156397676,1.1299556239603308,29.702865164194726,888.0854448195894,252.47663189093672,306.0163993345929,3.4150058458106503,57.69459993817799,104.7737676142919,334.38223549472997,1218.374134694069,891.5962256349129,40.968832828374936,42.88821705721882,0.0,72.2302429361438,17.027175011001464,98.0753718911305,,24.294686073260745,0.0,26.389816621794616,1005.0460671987363,263.93638993536143,945.5440619151764,3394.927765753575,7.212361594976532,32.51486128999946,62.36200317410242,170.31960803667698,408.2154976979579,55.53940367133255,37.192865035308714,1005.5790909451179,0.0,0.0,,1657.9762265111203,214.4203373995447
GENE_00878,108.35994913136736,29.100391635097644,42.24931512347915,,2.7573419827495833,29.205975065329923,6.118647782392773,132.7519452178698,14.99767488775277,645.0224316294962,5.369718745363942,1634.1969720479915,798.4295284995876,,124.07455317053501,27.130572791614316,0.0,5481.480797683653,0.0,37.86248089609799,188.42238009681623,3146.1713983573263,427.50177788551616,,551.0767100768023,172.86595701779407,129.16219375123282,13.173301870462629,32.084421477916315,24.444128393820453,73.50160569060132,181.10845382723434,119.597483310094,228.54373961201233,560.2989112571136,0.0,649.3639038983055,1445.6781064829743,340.45982532215214,49.946105067086776,985.7036743098787,389.66843873618103,511.6539831947637,3198.198584415745,0.0,,110.27812673239124,62.623623071431204,0.0,20.666372385994023
GENE_00879,7414.133286879931,2294.199689170149,202.26012650041886,1875.9525762768899,638.4167205666408,12.861791394476393,0.0,300.6116120962484,233.5536329636093,2322.9234203272194,310.5794031224933,13.42191049966116,57.03523810658042,750.2841933371831,4.4330746357342194,10.09062518487236,0.0,1083.2869114203986,110.0382901175267,426.74636834387235,171.39219728321487,128.07556029803436,45.913144712325234,910.4835602776853,13.815467712094431,93.008029783144,,,6.6016875126254355,0.0,562.5889258052443,643.6989987385077,0.0,11.680762854811842,110.8087698485014,,11.721282041998064,1231.9441858138678,5.000520398714017,15.272177056962306,184.66696608948115,987.6269716839855,,1078.7012364558443,3309.4253026174147,,42.81224383942981,1584.7354094065415,2268.8038638996336,954.9377160090312
GENE_00880,420.227366500104,1997.432449912034,244.59819805369995,118.46435509555894,526.7454833361334,0.0,725.0617251718738,94.8030787041891,760.6514022468218,0.0,189.11836674170027,27.5243735756283,1475.752315636072,,18.178925807263337,172.72836936950515,0.8186288639970132,2701.583102458571,127.11078448231608,2682.8663386576227,4553.91119130071,,0.0,14.812207793535709,293.6148253391958,57.58261507460881,597.6299822098063,867.0936734595488,107.78992537821289,441.26370984698946,981.824529755159,216.07817652619286,0.0,112.81200399382696,4071.279312902863,1466.7180039679195,3.5973918974605277,2939.359019128543,1271.4204079839121,186.47400342531492,310.3643651786856,397.65383152386596,2323.005933036037,64.96488749902518,0.0,16.977391157286455,4.391773200601438,486.3709690515433,0.0,103.63066067488539
GENE_00881,1.7463389746637004,8.199541526175395,387.03941555920113,158.514957181069,0.0,187.1307654505375,36.77367646463019,300.1016073659169,1232.972227802465,2412.5214428156123,129.5335788653095,185.08353275385548,0.0,36.18852906404895,705.9226547454958,101.68476593070619,139.0463668060023,162.60300385242368,209.58694105050807,7431.824161046768,0.0,70.17351292182492,2920.277837601277,393.60211982314223,750.7481783613506,18.906371408871948,0.0,750.5088876153067,38.523203222593565,521.644187789717,98.61318358413861,40.8194391189622,1125.9505439101247,,191.99278204804958,365.55209160940495,2098.9198893810717,67.29095862040644,298.02075588677343,68.5328432321325,19.357578609086136,0.0,15.644397863858257,347.62071201284095,,9.078350689735556,655.5100870738713,,76.66689519110552,605.7112713907372
GENE_00882,28.046448310957683,66.78116039862533,317.57505145119273,0.0,65.44271437218259,42.70151274016205,1003.3181759064182,478.8688308148055,189.33177226879056,1492.6249809530598,6905.440882850452,292.331210416022,43.22030253397908,380.19036876897843,27.280880573475844,1686.4473187843817,34.562007062939855,0.0,26.32979061549044,0.0,217.2312513456069,621.0091357100158,178.6338643637842,154.25205419900053,,83.70555817013957,9.15384526021841,2410.047693296856,0.0,3949.691932995449,116.50589878192714,,60.2927675363209,147.6415738251816,169.13559380598792,574.6001763911798,210.13726686370293,75.64168144330255,0.0,65.84235218306861,497.2294985482597,826.1905344797636,38.562718672619575,,463.1857435657537,0.0,243.08473861027537,310.9195279067665,17.65668380574264,9.803355697907456
GENE_00883,395.2505452023419,61.764563186386695,3152.9228350189337,4788.70031852233,393.8067642287939,1027.9912951324402,19.770182564097148,0.0,115.47489425171058,11.69031344425605,283.48442466138357,31.961403154000728,224.25714869294086,0.0,548.1705762564109,294.2881311846239,68.30858693485818,9.925532072636889,212.06714376170973,4.697021962699044,1852.1373700320455,441.3110366096453,826.6909369229813,22.041205924324668,0.0,39.12628095679833,199.96441512950045,20.14845761894167,0.0,9.420978890455679,107.76347932656262,5.535802454929937,4886.479662831693,204.54949471354152,150.10881017389397,573.7043023592083,11.038469053640517,31.140152579964884,429.284397231069,0.0,35.187814343678866,0.0,271.9076738647974,407.9377321176486,,37.985100863368764,127.52401838624678,3.6178778287429165,53.428034169557954,90.85941350594304
GENE_00884,587.358574077892,467.04725056259963,37.26166400630308,35.64884499066253,,93.15938341851862,210.74069914312932,0.0,143.04013988192284,123.81750913765335,89.25209203370797,60.581079597431014,223.16997029512277,4.380668355863224,,494.04686995485855,391.3047249519428,2819.3396055433154,895.125241786729,379.42010112778115,177.58591313265458,67.29340385462497,458.82328337226346,320.2518402631289,79.3258900869565,26.201499329656393,133.46025379792252,1498.191400866694,185.01090318237297,157.08624995251992,0.0,388.6352091481138,244.15774794368255,136.43377571467659,53.711971706217966,1107.337150225919,63.18561566957555,3444.9241842229435,202.09082235469108,164.90712723289593,678.5490983106189,40.19038119209537,467.65670104746556,186.8893088669963,337.56655287263226,37.81897618914915,0.0,0.0,59.47125675769963,0.0
GENE_00885,0.0,118.8580827949435,170.26982279792304,406.80589977337075,464.25417861386967,549.9408072469515,597.9174609687393,259.6876648911209,167.21951238685432,960.1224672678761,599.0980822935057,7.72855524918198,105.98288487285608,4.063532728619152,0.0,54.11455766064097,,64.1034717404855,4.29166112821572,705.5977978863539,0.0,0.0,38.47382580126349,55.3451438217198,356.4599555854181,73.82560859324013,208.72449168088164,0.0,8.548366267816249,385.8996883897108,22.754693427378317,16.084785803125452,0.0,756.7068962006122,6.0451760753176265,545.6597881338104,292.6876294257817,172.20187600716278,243.07085764698581,83.07909643596122,580.8977187872553,63.23630646131307,5.756219472663601,127.17402006948643,737.0924070800456,397.056001687964,0.0,89.44504188617587,,93.07274643901943
GENE_00886,28.563397473977748,52.37636202155015,16.89432184399074,1.372989934466232,42.27950041752557,141.4186812236965,476.36750874661806,42.66746243280125,43.66889920162154,1059.9608806131343,9.415912689979963,97.33917343090373,915.3049649164773,32.71789702201655,6.281926526341744,4098.790073767729,667.3659728316925,710.1564879259156,112.85783641965718,485.89965397730265,0.926788543799365,56.26991085113936,0.0,8.272516663740385,69.2582028422881,281.2724750276567,30.921336177945737,150.61853518335954,0.0,271.49534323108116,66.5872970503533,28.27263345992769,327.76658761880384,292.4531834560089,265.08592707449856,186.6044393124422,293.03464083123475,,275.8631587893231,180.45047136609847,51.74245263443831,2372.634453976988,15.70423707133359,0.0,53.616284067086504,3.841235047270067,301.15519894530775,98.8374379973671,158.1829385890175,103.78771915879882
GENE_00887,735.6188137965967,0.0,0.0,5568.24486998729,100.86758759488488,528.1179805530115,233.87519944955275,201.45899941852713,496.6223230832408,2277.4086874185527,771.450531105144,0.0,,52.83490420966765,681.6670615322303,530.5756296174453,82.26321810538202,2315.0284831078197,1396.5502420316918,6255.216117540629,33.59929483881292,133.45681766802952,110.07271080006763,29779.717564963063,166.30840451572996,,1175.601515435906,125.47566161474253,165.83969823109328,422.2367970417091,0.0,105.21321702322841,53.66920755058039,957.732776594566,14.973211395498536,246.0365913881064,1236.8781549086443,350.8978172840632,47.75334624814872,20.036037120091933,1594.2310829306546,104.44581990829663,24.463598161969266,1447.6761453683337,736.5700976182561,18.110968892294657,22665.7485780176,50.34685042424516,,7888.55795920932
GENE_00888,944.0230279347427,268.29019773874205,9.108212993695076,9468.901853777656,901.4309178720874,9.431004421529291,3508.569899271142,180.55127420518662,0.0,50.88168718678715,224.98502380634932,0.0,59.40182550393174,206.2064027922478,137990.3888357472,413.68699370778853,1102.7103097292352,23.50403745700042,10.579354343045342,2989.244389353256,1688.924455706947,,136.25367648474904,1963.2136028120424,0.9657822823041555,0.0,1171.5149139020536,37.465345153792335,,0.0,126.54509764345528,88.48213883412559,0.0,59.815925077059575,46.83686972925875,26.723424332983754,71.01197412771077,0.0,532.284438200409,32.8982051004243,312.8762734137385,,22.975978820996406,168.38841207885085,125.24891214631255,172.03524790214547,51.419679331392835,113.18238570309948,0.0,6173.9609937846335
GENE_00889,138.42925137668055,0.0,2141.160017612362,9.051618732265377,70.70403534971972,2150.009781253113,181.8346897784701,100.29474496398272,567.3298928006806,1070.5539107920113,119.35936038332096,72.5570153899532,1.1204634865521925,139.07148012389803,59.060926278056876,16.90866460211019,83.94910172000156,54.92987039999524,177.54267424163206,72.4484432672008,309.4745319667165,179.23402657658679,0.0,43.47931264359475,4449.6428701621735,1254.4874499023117,2902.9661939149732,246.05033015803957,84.55202780390148,50.60776019604111,4938.315104444203,1330.5170945468083,19.762127636268705,1048.6203497760314,28.48221486323148,283.88848781751074,774.2270595891597,2740.655022363376,238.67167090373584,113.52326985563197,162.10826450604335,1253.497501766121,718.2109952250204,143.64320731196585,0.0,1.140026793437761,232.91464031149678,13.978223708213118,51.53762691319996,94.26553524458073
GENE_00890,0.0,0.0,606.906716925412,394.45938781076217,1.1327478686020833,,12.532948255789139,4549.750609585636,3.7802600211542323,61.977630743201054,85.36760784223247,20.02020619911646,176.13832009881054,132.14046179692966,199.24053303226626,392.8406710956138,,,1329.8810393136357,5.307345542400118,583.0975504109522,17.761205203707235,0.0,183.20260926025315,327.3610010958229,427.5657511871193,22.415581271070817,0.0,64.34730256289986,35.20491221358594,11.659581282320874,9.57325847187968,9.028639849087108,278.3047538968637,496.8847850552896,26.35320654196733,15.123387198092557,97.19399114003367,180.29110710386726,251.12604101957587,21.57265994102485,106.23009582847885,3409.6165239526335,13.605468071914759,,403.4135176437791,21.418300277466408,504.0264227545149,10.191247892435749,527.9674321452445
GENE_00891,170.46131763280624,9.142682473306508,618.3945554721613,0.0,115.02778565197649,551.2173165392886,22.712335803250813,,1486.4021454846766,0.0,2668.15318736805,8.358563423404167,38.60008284379502,,522.2127429007802,283.6597369772988,171.79916101697887,65.34659726956332,3548.842873774748,733.412353273269,1640.9082130266415,67.29465127026324,0.0,1202.1368959809079,318.83141733916443,0.0,0.0,73.97763565011252,44.78621995372231,162.4443791838169,15.312125908537803,682.1310269360546,0.0,44.91154141785379,6.137508300516881,121.02170436774067,,367.4208012444684,0.0,758.6995735764049,3.9623456790381373,12.529089938611925,334.05564104977753,59.841160750543054,3072.522358758466,22.77662125217249,1013.7584149613124,40.500715286299084,250.73243546538978,28.336430659364773
GENE_00892,465.21981699043914,0.0,252.34098563074394,6926.126144784375,,,825.913185015924,22.765247824686572,172.32220742180056,574.138492345076,975.7345613216303,0.0,26.75349520344507,270.7802627751839,10.967855202270698,35.731849735619925,107.40048375343429,1499.4385711865818,437.30082079346494,164.83959804333227,373.1961993239384,0.0,318.25011395318705,48.16520886788804,0.0,94.95653665096361,30.334257844872575,0.0,0.0,0.0,0.0,41.82516773374448,153.89924464237689,8.418293694334098,0.0,379.4181114312647,2484.227922765821,5638.729477254238,13.693916983845106,117.54529218773284,,35.65830830915944,180.78291326923218,126.4517316141714,506.54126509394143,0.0,193.39367902808195,55.69556034787713,19.086174915296713,8821.275438336239
GENE_00893,1005.5984184824845,364.67577437696036,117.63956822747149,4118.911532957745,119.14467368394858,5.3406786500429595,278.5617365779717,14.069011610288563,280.6499693019332,2411.140556555272,5.7809589300783735,27.121268595568754,924.3046314282576,60.37924289383729,376.1227865741399,377.7431974440603,971.3887160134802,44.98834979525441,0.995936925866286,362.60574394398134,7.110548458479028,1064.1588580955954,150.66503155649016,90.69699964141287,652.4262308563865,4.555394114224704,99.4431594938862,363.48878921629625,246.08759363061844,55.831548323428095,,0.0,920.8925148964253,39.316866927304,2201.560901707258,0.0,394.1688155581777,425.4639750633267,14.995614684921234,3012.507363444254,995.2713894123111,242.31701793547887,241.58299740579525,123.59993236427194,0.0,432.28992837542836,30.240631330164547,200.6169579882868,180.3194726980548,320.6541546468836
GENE_00894,1121.525356678436,382.45817147514674,683.3983272130348,3.525632619729316,428.70619106997293,198.3549841911372,359.02604762217163,59.251172161557164,1705.8106509622503,,0.0,54.77948373054952,1038.4579393276142,143.93571719743994,169.10371531481928,0.0,1289.7530597215066,0.0,0.0,24.249669748559498,172.2729529181282,47.17488811988225,2.2679639095309523,38.470533766400884,97.79758963989862,66.68611332762795,627.3624784204492,1.7004973629635265,31.666807276267903,0.0,39.04351241242837,13.160477132768996,,362.2789705662225,89.40645410148612,,388.99250326221664,314.10745837533153,11.858009918867678,179.3917374672176,11.034532858090369,1540.9935721066597,1741.312402232364,83.48383301587414,1248.781095750238,32.70642306768209,,46.081953483101096,,169.43853381807634
GENE_00895,135.72177700913497,113.927893585459,176.00424921529526,1680.277301932179,0.0,6359.951497572619,,116.76037682803833,0.0,459.11981124625885,397.80856534645727,1647.7975696488952,,857.4511428474863,10.967772219311335,314.4992202606387,419.7110908481093,1350.2337110147546,562.0537116487214,205.38834023976383,72.29201304855955,70.70024985581406,,10.177455411584472,0.0,1093.731081236184,246.9042752349908,757.3871621173707,669.2148936225955,20.36962881628084,530.3316322341008,1880.8742470999825,38.25256388967393,6.907436895302391,0.0,122.40250093149767,12.942230953073395,105.21329777258809,40.06768171857062,0.0,0.0,138.10855723175422,495.2343676803389,21.843041585641483,260.51934098857043,26.990765546594318,146.7155475994628,126.00085913826177,302.22125377892826,214.7027712086683
GENE_00896,1978.1688590387873,157.59678162543645,47.330618383708256,1065.9443715600116,0.0,973.0734882834053,130.61157020181219,12.11890797528736,14764.6079377727,49.743342462200935,0.0,696.551875209103,,0.0,213.0041082612052,124.65199921976289,80.26536867117566,3989.9885143072042,132.85204946463372,27.475982395262776,1171.535278325925,39.13783063500397,,27.191688375156442,,160.70341852258372,140.0474780825313,200.34408981850004,761.7381463385713,605.5810918316797,18.563280564053183,38.50135648025166,942.6973002579143,31.010924863503508,396.94374455473735,0.0,5.566905895014839,65.84625392708465,757.5338844925406,0.0,66.1317869534191,782.2931652699975,1349.9347162597699,38.21318111648618,5086.074333340248,4.185250398100993,7.284678505487609,0.0,76.01579397139834,83.30186226699895
GENE_00897,47.31980491263097,32.28870502923576,88.70483646723879,42.36177527407988,539.0426526068744,146.5209108164391,88.55409736865124,119.30722808853331,1279.5477300341418,0.0,10.795791402911737,19.515513902813673,86.47858626631083,361.02442458279677,,3726.4671149388396,604.4079408094859,23.57161653202939,91.78854193300316,1.8196036883273252,73.91076649421763,41.08838319773118,1.3497082346738887,9330.187377274418,64.7136226173685,2.1936781461895563,0.0,,6729.109980369415,166.79091837784614,179.9637597839662,1721.9050529859735,109.83466179134804,372.6231782595417,795.6665024025029,0.0,3208.422484785455,0.0,41.77995710506451,0.0,971.8512419030369,575.2529789731555,134.45111030326848,261.99871049652995,1269.7552841304803,150.92557807749532,29.250283499069475,44.440193634028816,914.6681444708105,29.298205937287975
GENE_00898,7.525033082124673,94.211781421935,148.89301337480484,967.6971801645475,9.378030911679494,346.14800684757915,1730.9758684600995,33.75849883669836,203.8144512886151,0.0,992.5228357679865,849.8971449400805,166.32887995531465,12.174702877707938,657.0033522811771,106.05170308097311,,820.8558943861588,0.0,2521.3107208114943,13.462618399938805,0.0,76.18406486986748,487.67619987826896,26.267728917192755,6.15910312852759,632.1578760051376,74.40970049696723,0.0,153.17688820590635,0.0,130.5463108030365,72.46540354608474,59.318139649728664,16.402565610063686,390.21539965410307,1799.1584233425012,54.5458364941035,6199.347034473416,,248.7253200736112,550.0649508577212,1043.3748851083917,59.79082070548891,450.1797718087652,1203.8371567655545,69.49435498576423,149.8264558517445,31.991951299550866,0.0
